route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id,train_id
RED,49_R,9411082_20454,"GLENMONT",0,,RRED_10,9411082,125
RED,49_R,9411017_20454,"GLENMONT",0,,RRED_10,9411017,101
RED,49_R,9411174_20454,"GLENMONT",0,,RRED_10,9411174,102
RED,49_R,9411115_20454,"GLENMONT",0,,RRED_10,9411115,103
RED,49_R,9411042_20454,"GLENMONT",0,,RRED_10,9411042,104
RED,49_R,9411192_20454,"GLENMONT",0,,RRED_10,9411192,105
RED,49_R,9411075_20454,"GLENMONT",0,,RRED_10,9411075,106
RED,49_R,9411121_20454,"GLENMONT",0,,RRED_10,9411121,107
RED,49_R,9411057_20454,"GLENMONT",0,,RRED_10,9411057,108
RED,49_R,9411071_20454,"GLENMONT",0,,RRED_10,9411071,109
RED,49_R,9411074_20454,"GLENMONT",0,,RRED_10,9411074,110
RED,49_R,9411122_20454,"GLENMONT",0,,RRED_10,9411122,111
RED,49_R,9411186_20454,"GLENMONT",0,,RRED_10,9411186,113
RED,49_R,9411171_20454,"GLENMONT",0,,RRED_10,9411171,114
RED,49_R,9411038_20454,"GLENMONT",0,,RRED_10,9411038,115
RED,49_R,9411124_20454,"GLENMONT",0,,RRED_10,9411124,116
RED,49_R,9411021_20454,"GLENMONT",0,,RRED_10,9411021,117
RED,49_R,9411076_20454,"GLENMONT",0,,RRED_10,9411076,118
RED,49_R,9411191_20454,"GLENMONT",0,,RRED_10,9411191,119
RED,49_R,9411123_20454,"GLENMONT",0,,RRED_10,9411123,120
RED,49_R,9411083_20454,"GLENMONT",0,,RRED_10,9411083,121
RED,49_R,9411069_20454,"GLENMONT",0,,RRED_10,9411069,122
RED,49_R,9411167_20454,"GLENMONT",0,,RRED_10,9411167,123
RED,49_R,9411133_20454,"GLENMONT",0,,RRED_10,9411133,124
RED,49_R,9411036_20454,"GLENMONT",0,,RRED_10,9411036,125
RED,49_R,9411194_20454,"GLENMONT",0,,RRED_10,9411194,101
RED,49_R,9411077_20454,"GLENMONT",0,,RRED_10,9411077,102
RED,49_R,9411131_20454,"GLENMONT",0,,RRED_10,9411131,103
RED,49_R,9411034_20454,"GLENMONT",0,,RRED_10,9411034,104
RED,49_R,9411073_20454,"GLENMONT",0,,RRED_10,9411073,105
RED,49_R,9411027_20454,"GLENMONT",0,,RRED_10,9411027,106
RED,49_R,9411125_20454,"GLENMONT",0,,RRED_10,9411125,107
RED,49_R,9411183_20454,"GLENMONT",0,,RRED_10,9411183,108
RED,49_R,9411162_20454,"GLENMONT",0,,RRED_10,9411162,109
RED,49_R,9411045_20454,"GLENMONT",0,,RRED_10,9411045,110
RED,49_R,9411126_20454,"GLENMONT",0,,RRED_10,9411126,111
RED,49_R,9411079_20454,"GLENMONT",0,,RRED_10,9411079,113
RED,49_R,9411080_20454,"GLENMONT",0,,RRED_10,9411080,114
RED,49_R,9411193_20454,"GLENMONT",0,,RRED_10,9411193,115
RED,49_R,9411127_20454,"GLENMONT",0,,RRED_10,9411127,116
RED,49_R,9411070_20454,"GLENMONT",0,,RRED_10,9411070,117
RED,49_R,9411030_20454,"GLENMONT",0,,RRED_10,9411030,118
RED,49_R,9411173_20454,"GLENMONT",0,,RRED_10,9411173,119
RED,49_R,9411128_20454,"GLENMONT",0,,RRED_10,9411128,120
RED,49_R,9411044_20454,"GLENMONT",0,,RRED_10,9411044,121
RED,49_R,9411184_20454,"GLENMONT",0,,RRED_10,9411184,122
RED,49_R,9411063_20454,"GLENMONT",0,,RRED_10,9411063,123
RED,49_R,9411132_20454,"GLENMONT",0,,RRED_10,9411132,124
RED,49_R,9411002_20454,"GLENMONT",0,,RRED_10,9411002,125
RED,49_R,9411003_20454,"GLENMONT",0,,RRED_10,9411003,101
RED,49_R,9411005_20454,"GLENMONT",0,,RRED_10,9411005,102
RED,49_R,9411195_20454,"GLENMONT",0,,RRED_10,9411195,103
RED,49_R,9411116_20454,"GLENMONT",0,,RRED_10,9411116,104
RED,49_R,9411113_20454,"GLENMONT",0,,RRED_10,9411113,105
RED,49_R,9411043_20454,"GLENMONT",0,,RRED_10,9411043,106
RED,49_R,9411020_20454,"GLENMONT",0,,RRED_10,9411020,107
RED,49_R,9411009_20454,"GLENMONT",0,,RRED_10,9411009,108
RED,49_R,9411129_20454,"GLENMONT",0,,RRED_10,9411129,109
RED,49_R,9411155_20454,"GLENMONT",0,,RRED_10,9411155,110
RED,49_R,9411105_20454,"GLENMONT",0,,RRED_10,9411105,111
RED,49_R,9411059_20454,"GLENMONT",0,,RRED_10,9411059,113
RED,49_R,9411056_20454,"GLENMONT",0,,RRED_10,9411056,114
RED,49_R,9411107_20454,"GLENMONT",0,,RRED_10,9411107,1127
RED,49_R,9411130_20454,"GLENMONT",0,,RRED_10,9411130,115
RED,49_R,9411154_20454,"GLENMONT",0,,RRED_10,9411154,116
RED,49_R,9411161_20454,"GLENMONT",0,,RRED_10,9411161,117
RED,49_R,9411181_20454,"GLENMONT",0,,RRED_10,9411181,118
RED,49_R,9411088_20454,"GLENMONT",0,,RRED_10,9411088,1128
RED,49_R,9411092_20454,"GLENMONT",0,,RRED_10,9411092,119
RED,49_R,9411091_20454,"GLENMONT",0,,RRED_10,9411091,120
RED,49_R,9411090_20454,"GLENMONT",0,,RRED_10,9411090,1130
RED,49_R,9411095_20454,"GLENMONT",0,,RRED_10,9411095,121
RED,49_R,9411093_20454,"GLENMONT",0,,RRED_10,9411093,122
RED,49_R,9411089_20454,"GLENMONT",0,,RRED_10,9411089,123
RED,49_R,9411096_20454,"GLENMONT",0,,RRED_10,9411096,1131
RED,49_R,9411094_20454,"GLENMONT",0,,RRED_10,9411094,1126
RED,49_R,9411187_20454,"GLENMONT",0,,RRED_10,9411187,124
RED,49_R,9411283_20454,"GLENMONT",0,,RRED_10,9411283,125
RED,49_R,9411307_20454,"GLENMONT",0,,RRED_10,9411307,101
RED,49_R,9411310_20454,"GLENMONT",0,,RRED_10,9411310,102
RED,49_R,9411253_20454,"GLENMONT",0,,RRED_10,9411253,103
RED,49_R,9411209_20454,"GLENMONT",0,,RRED_10,9411209,104
RED,49_R,9411216_20454,"GLENMONT",0,,RRED_10,9411216,105
RED,49_R,9411287_20454,"GLENMONT",0,,RRED_10,9411287,106
RED,49_R,9411281_20454,"GLENMONT",0,,RRED_10,9411281,1129
RED,49_R,9411305_20454,"GLENMONT",0,,RRED_10,9411305,107
RED,49_R,9411260_20454,"GLENMONT",0,,RRED_10,9411260,108
RED,49_R,9411249_20454,"GLENMONT",0,,RRED_10,9411249,110
RED,49_R,9411274_20454,"GLENMONT",0,,RRED_10,9411274,111
RED,49_R,9411294_20454,"GLENMONT",0,,RRED_10,9411294,1132
RED,49_R,9411311_20454,"GLENMONT",0,,RRED_10,9411311,114
RED,49_R,9411321_20454,"GLENMONT",0,,RRED_10,9411321,1127
RED,49_R,9411276_20454,"GLENMONT",0,,RRED_10,9411276,115
RED,49_R,9411263_20454,"GLENMONT",0,,RRED_10,9411263,116
RED,49_R,9411286_20454,"GLENMONT",0,,RRED_10,9411286,117
RED,49_R,9411210_20454,"GLENMONT",0,,RRED_10,9411210,118
RED,49_R,9411277_20454,"GLENMONT",0,,RRED_10,9411277,1128
RED,49_R,9411219_20454,"GLENMONT",0,,RRED_10,9411219,120
RED,49_R,9411285_20454,"GLENMONT",0,,RRED_10,9411285,1130
RED,49_R,9411322_20454,"GLENMONT",0,,RRED_10,9411322,122
RED,49_R,9411316_20454,"GLENMONT",0,,RRED_10,9411316,1131
RED,49_R,9411256_20454,"GLENMONT",0,,RRED_10,9411256,1126
RED,49_R,9411293_20454,"GLENMONT",0,,RRED_10,9411293,124
RED,49_R,9411250_20454,"GLENMONT",0,,RRED_10,9411250,125
RED,49_R,9411212_20454,"GLENMONT",0,,RRED_10,9411212,102
RED,49_R,9411323_20454,"GLENMONT",0,,RRED_10,9411323,103
RED,49_R,9411288_20454,"GLENMONT",0,,RRED_10,9411288,104
RED,49_R,9411262_20454,"GLENMONT",0,,RRED_10,9411262,105
RED,49_R,9411264_20454,"GLENMONT",0,,RRED_10,9411264,106
RED,49_R,9411312_20454,"GLENMONT",0,,RRED_10,9411312,1129
RED,49_R,9411295_20454,"GLENMONT",0,,RRED_10,9411295,108
RED,49_R,9411255_20454,"GLENMONT",0,,RRED_10,9411255,110
RED,49_R,9411327_20454,"GLENMONT",0,,RRED_10,9411327,111
RED,49_R,9411230_20454,"GLENMONT",0,,RRED_10,9411230,1132
RED,49_R,9411297_20454,"GLENMONT",0,,RRED_10,9411297,114
RED,49_R,9411240_20454,"GLENMONT",0,,RRED_10,9411240,1127
RED,49_R,9411225_20454,"GLENMONT",0,,RRED_10,9411225,115
RED,49_R,9411279_20454,"GLENMONT",0,,RRED_10,9411279,116
RED,49_R,9411289_20454,"GLENMONT",0,,RRED_10,9411289,117
RED,49_R,9411244_20454,"GLENMONT",0,,RRED_10,9411244,118
RED,49_R,9411317_20454,"GLENMONT",0,,RRED_10,9411317,1128
RED,49_R,9411257_20454,"GLENMONT",0,,RRED_10,9411257,120
RED,49_R,9411296_20454,"GLENMONT",0,,RRED_10,9411296,1130
RED,49_R,9411226_20454,"GLENMONT",0,,RRED_10,9411226,122
RED,49_R,9411298_20454,"GLENMONT",0,,RRED_10,9411298,1126
RED,49_R,9411234_20454,"GLENMONT",0,,RRED_10,9411234,124
RED,49_R,9411261_20454,"GLENMONT",0,,RRED_10,9411261,102
RED,49_R,9411238_20454,"GLENMONT",0,,RRED_10,9411238,104
RED,49_R,9411318_20454,"GLENMONT",0,,RRED_10,9411318,105
RED,49_R,9411254_20454,"GLENMONT",0,,RRED_10,9411254,1129
RED,49_R,9411214_20454,"GLENMONT",0,,RRED_10,9411214,110
RED,49_R,9411227_20454,"GLENMONT",0,,RRED_10,9411227,111
RED,49_R,9411215_20454,"GLENMONT",0,,RRED_10,9411215,1127
RED,49_R,9411410_20454,"GLENMONT",0,,RRED_10,9411410,116
RED,49_R,9411411_20454,"GLENMONT",0,,RRED_10,9411411,117
RED,49_R,9411412_20454,"GLENMONT",0,,RRED_10,9411412,1128
RED,49_R,9411413_20454,"GLENMONT",0,,RRED_10,9411413,1130
RED,49_R,9411414_20454,"GLENMONT",0,,RRED_10,9411414,122
RED,49_R,9411415_20454,"GLENMONT",0,,RRED_10,9411415,1126
RED,49_R,9411416_20454,"GLENMONT",0,,RRED_10,9411416,124
RED,49_R,9411417_20454,"GLENMONT",0,,RRED_10,9411417,102
RED,49_R,9411418_20454,"GLENMONT",0,,RRED_10,9411418,104
RED,49_R,9411419_20454,"GLENMONT",0,,RRED_10,9411419,105
RED,49_R,9411420_20454,"GLENMONT",0,,RRED_10,9411420,1129
RED,49_R,9411421_20454,"GLENMONT",0,,RRED_10,9411421,110
RED,49_R,9411239_20454,"GLENMONT",0,,RRED_10,9411239,111
RED,49_R,9411313_20454,"GLENMONT",0,,RRED_10,9411313,1127
RED,49_R,9411211_20454,"GLENMONT",0,,RRED_10,9411211,116
RED,49_R,9411272_20454,"GLENMONT",0,,RRED_11,9411272,119
RED,50_R,9410489_20454,"GLENMONT",0,,RRED_12,9410489,122
RED,50_R,9410746_20454,"GLENMONT",0,,RRED_12,9410746,124
RED,50_R,9410754_20454,"GLENMONT",0,,RRED_12,9410754,125
RED,50_R,9410613_20454,"GLENMONT",0,,RRED_12,9410613,127
RED,50_R,9410748_20454,"GLENMONT",0,,RRED_12,9410748,101
RED,50_R,9410747_20454,"GLENMONT",0,,RRED_12,9410747,102
RED,50_R,9410755_20454,"GLENMONT",0,,RRED_12,9410755,103
RED,50_R,9410734_20454,"GLENMONT",0,,RRED_12,9410734,130
RED,50_R,9410739_20454,"GLENMONT",0,,RRED_12,9410739,105
RED,50_R,9410527_20454,"GLENMONT",0,,RRED_12,9410527,106
RED,50_R,9410595_20454,"GLENMONT",0,,RRED_12,9410595,126
RED,50_R,9410735_20454,"GLENMONT",0,,RRED_12,9410735,108
RED,50_R,9410640_20454,"GLENMONT",0,,RRED_12,9410640,109
RED,50_R,9410838_20454,"GLENMONT",0,,RRED_12,9410838,111
RED,50_R,9410614_20454,"GLENMONT",0,,RRED_12,9410614,113
RED,50_R,9410671_20454,"GLENMONT",0,,RRED_12,9410671,128
RED,50_R,9410733_20454,"GLENMONT",0,,RRED_12,9410733,114
RED,50_R,9410537_20454,"GLENMONT",0,,RRED_12,9410537,115
RED,50_R,9410822_20454,"GLENMONT",0,,RRED_12,9410822,116
RED,50_R,9410529_20454,"GLENMONT",0,,RRED_12,9410529,129
RED,50_R,9410519_20454,"GLENMONT",0,,RRED_12,9410519,117
RED,50_R,9410727_20454,"GLENMONT",0,,RRED_12,9410727,118
RED,50_R,9410836_20454,"GLENMONT",0,,RRED_12,9410836,131
RED,50_R,9410526_20454,"GLENMONT",0,,RRED_12,9410526,119
RED,50_R,9410669_20454,"GLENMONT",0,,RRED_12,9410669,120
RED,50_R,9410823_20454,"GLENMONT",0,,RRED_12,9410823,121
RED,50_R,9410641_20454,"GLENMONT",0,,RRED_12,9410641,122
RED,50_R,9410718_20454,"GLENMONT",0,,RRED_12,9410718,123
RED,50_R,9410607_20454,"GLENMONT",0,,RRED_12,9410607,124
RED,50_R,9410592_20454,"GLENMONT",0,,RRED_12,9410592,125
RED,50_R,9410479_20454,"GLENMONT",0,,RRED_12,9410479,127
RED,50_R,9410824_20454,"GLENMONT",0,,RRED_12,9410824,101
RED,50_R,9410871_20454,"GLENMONT",0,,RRED_12,9410871,102
RED,50_R,9410872_20454,"GLENMONT",0,,RRED_12,9410872,132
RED,50_R,9410873_20454,"GLENMONT",0,,RRED_12,9410873,103
RED,50_R,9410874_20454,"GLENMONT",0,,RRED_12,9410874,104
RED,50_R,9410849_20454,"GLENMONT",0,,RRED_12,9410849,130
RED,50_R,9410844_20454,"GLENMONT",0,,RRED_12,9410844,105
RED,50_R,9410858_20454,"GLENMONT",0,,RRED_12,9410858,106
RED,50_R,9410862_20454,"GLENMONT",0,,RRED_12,9410862,126
RED,50_R,9410848_20454,"GLENMONT",0,,RRED_12,9410848,107
RED,50_R,9410616_20454,"GLENMONT",0,,RRED_12,9410616,108
RED,50_R,9410674_20454,"GLENMONT",0,,RRED_12,9410674,109
RED,50_R,9410728_20454,"GLENMONT",0,,RRED_12,9410728,110
RED,50_R,9410493_20454,"GLENMONT",0,,RRED_12,9410493,111
RED,50_R,9410584_20454,"GLENMONT",0,,RRED_12,9410584,113
RED,50_R,9410490_20454,"GLENMONT",0,,RRED_12,9410490,114
RED,50_R,9410606_20454,"GLENMONT",0,,RRED_12,9410606,115
RED,50_R,9410711_20454,"GLENMONT",0,,RRED_12,9410711,116
RED,50_R,9410745_20454,"GLENMONT",0,,RRED_12,9410745,117
RED,50_R,9410642_20454,"GLENMONT",0,,RRED_12,9410642,118
RED,50_R,9410609_20454,"GLENMONT",0,,RRED_12,9410609,119
RED,50_R,9410756_20454,"GLENMONT",0,,RRED_12,9410756,120
RED,50_R,9410492_20454,"GLENMONT",0,,RRED_12,9410492,121
RED,50_R,9410483_20454,"GLENMONT",0,,RRED_12,9410483,122
RED,50_R,9410675_20454,"GLENMONT",0,,RRED_12,9410675,123
RED,50_R,9410757_20454,"GLENMONT",0,,RRED_12,9410757,124
RED,50_R,9410514_20454,"GLENMONT",0,,RRED_12,9410514,125
RED,50_R,9410580_20454,"GLENMONT",0,,RRED_12,9410580,101
RED,50_R,9410643_20454,"GLENMONT",0,,RRED_12,9410643,102
RED,50_R,9410758_20454,"GLENMONT",0,,RRED_12,9410758,103
RED,50_R,9410610_20454,"GLENMONT",0,,RRED_12,9410610,104
RED,50_R,9410673_20454,"GLENMONT",0,,RRED_12,9410673,105
RED,50_R,9410507_20454,"GLENMONT",0,,RRED_12,9410507,106
RED,50_R,9410759_20454,"GLENMONT",0,,RRED_12,9410759,107
RED,50_R,9410491_20454,"GLENMONT",0,,RRED_12,9410491,108
RED,50_R,9410504_20454,"GLENMONT",0,,RRED_12,9410504,109
RED,50_R,9410506_20454,"GLENMONT",0,,RRED_12,9410506,110
RED,50_R,9410760_20454,"GLENMONT",0,,RRED_12,9410760,111
RED,50_R,9410676_20454,"GLENMONT",0,,RRED_12,9410676,113
RED,50_R,9410644_20454,"GLENMONT",0,,RRED_12,9410644,114
RED,50_R,9410615_20454,"GLENMONT",0,,RRED_12,9410615,115
RED,50_R,9410761_20454,"GLENMONT",0,,RRED_12,9410761,116
RED,50_R,9410585_20454,"GLENMONT",0,,RRED_12,9410585,117
RED,50_R,9410513_20454,"GLENMONT",0,,RRED_12,9410513,118
RED,50_R,9410677_20454,"GLENMONT",0,,RRED_12,9410677,119
RED,50_R,9410762_20454,"GLENMONT",0,,RRED_12,9410762,120
RED,50_R,9410508_20454,"GLENMONT",0,,RRED_12,9410508,121
RED,50_R,9410502_20454,"GLENMONT",0,,RRED_12,9410502,122
RED,50_R,9410645_20454,"GLENMONT",0,,RRED_12,9410645,123
RED,50_R,9410763_20454,"GLENMONT",0,,RRED_12,9410763,124
RED,50_R,9410608_20454,"GLENMONT",0,,RRED_12,9410608,125
RED,50_R,9410678_20454,"GLENMONT",0,,RRED_12,9410678,101
RED,50_R,9410511_20454,"GLENMONT",0,,RRED_12,9410511,102
RED,50_R,9410764_20454,"GLENMONT",0,,RRED_12,9410764,103
RED,50_R,9410596_20454,"GLENMONT",0,,RRED_12,9410596,104
RED,50_R,9410509_20454,"GLENMONT",0,,RRED_12,9410509,105
RED,50_R,9410602_20454,"GLENMONT",0,,RRED_12,9410602,106
RED,50_R,9410765_20454,"GLENMONT",0,,RRED_12,9410765,107
RED,50_R,9410679_20454,"GLENMONT",0,,RRED_12,9410679,108
RED,50_R,9410646_20454,"GLENMONT",0,,RRED_12,9410646,109
RED,50_R,9410622_20454,"GLENMONT",0,,RRED_12,9410622,110
RED,50_R,9410766_20454,"GLENMONT",0,,RRED_12,9410766,111
RED,50_R,9410517_20454,"GLENMONT",0,,RRED_12,9410517,113
RED,50_R,9410518_20454,"GLENMONT",0,,RRED_12,9410518,114
RED,50_R,9410680_20454,"GLENMONT",0,,RRED_12,9410680,115
RED,50_R,9410767_20454,"GLENMONT",0,,RRED_12,9410767,116
RED,50_R,9410503_20454,"GLENMONT",0,,RRED_12,9410503,117
RED,50_R,9410598_20454,"GLENMONT",0,,RRED_12,9410598,118
RED,50_R,9410647_20454,"GLENMONT",0,,RRED_12,9410647,119
RED,50_R,9410768_20454,"GLENMONT",0,,RRED_12,9410768,120
RED,50_R,9410621_20454,"GLENMONT",0,,RRED_12,9410621,121
RED,50_R,9410681_20454,"GLENMONT",0,,RRED_12,9410681,122
RED,50_R,9410499_20454,"GLENMONT",0,,RRED_12,9410499,123
RED,50_R,9410769_20454,"GLENMONT",0,,RRED_12,9410769,124
RED,50_R,9410520_20454,"GLENMONT",0,,RRED_12,9410520,125
RED,50_R,9410521_20454,"GLENMONT",0,,RRED_12,9410521,101
RED,50_R,9410536_20454,"GLENMONT",0,,RRED_12,9410536,102
RED,50_R,9410682_20454,"GLENMONT",0,,RRED_12,9410682,103
RED,50_R,9410770_20454,"GLENMONT",0,,RRED_12,9410770,104
RED,50_R,9410749_20454,"GLENMONT",0,,RRED_12,9410749,105
RED,50_R,9410620_20454,"GLENMONT",0,,RRED_12,9410620,106
RED,50_R,9410581_20454,"GLENMONT",0,,RRED_12,9410581,107
RED,50_R,9410532_20454,"GLENMONT",0,,RRED_12,9410532,108
RED,50_R,9410771_20454,"GLENMONT",0,,RRED_12,9410771,109
RED,50_R,9410821_20454,"GLENMONT",0,,RRED_12,9410821,110
RED,50_R,9410730_20454,"GLENMONT",0,,RRED_12,9410730,111
RED,50_R,9410487_20454,"GLENMONT",0,,RRED_12,9410487,113
RED,50_R,9410486_20454,"GLENMONT",0,,RRED_12,9410486,114
RED,50_R,9410722_20454,"GLENMONT",0,,RRED_12,9410722,1127
RED,50_R,9410772_20454,"GLENMONT",0,,RRED_12,9410772,115
RED,50_R,9410825_20454,"GLENMONT",0,,RRED_12,9410825,116
RED,50_R,9410648_20454,"GLENMONT",0,,RRED_12,9410648,117
RED,50_R,9410683_20454,"GLENMONT",0,,RRED_12,9410683,118
RED,50_R,9410884_20454,"GLENMONT",0,,RRED_12,9410884,1128
RED,50_R,9410885_20454,"GLENMONT",0,,RRED_12,9410885,119
RED,50_R,9410886_20454,"GLENMONT",0,,RRED_12,9410886,120
RED,50_R,9410883_20454,"GLENMONT",0,,RRED_12,9410883,1130
RED,50_R,9410887_20454,"GLENMONT",0,,RRED_12,9410887,121
RED,50_R,9410888_20454,"GLENMONT",0,,RRED_12,9410888,122
RED,50_R,9410889_20454,"GLENMONT",0,,RRED_12,9410889,123
RED,50_R,9410890_20454,"GLENMONT",0,,RRED_12,9410890,1131
RED,50_R,9410891_20454,"GLENMONT",0,,RRED_12,9410891,1126
RED,50_R,9410684_20454,"GLENMONT",0,,RRED_12,9410684,124
RED,50_R,9410774_20454,"GLENMONT",0,,RRED_12,9410774,125
RED,50_R,9410826_20454,"GLENMONT",0,,RRED_12,9410826,101
RED,50_R,9410649_20454,"GLENMONT",0,,RRED_12,9410649,102
RED,50_R,9410619_20454,"GLENMONT",0,,RRED_12,9410619,103
RED,50_R,9410535_20454,"GLENMONT",0,,RRED_12,9410535,104
RED,50_R,9410531_20454,"GLENMONT",0,,RRED_12,9410531,105
RED,50_R,9410775_20454,"GLENMONT",0,,RRED_12,9410775,106
RED,50_R,9410741_20454,"GLENMONT",0,,RRED_12,9410741,1129
RED,50_R,9410835_20454,"GLENMONT",0,,RRED_12,9410835,107
RED,50_R,9410481_20454,"GLENMONT",0,,RRED_12,9410481,108
RED,50_R,9410583_20454,"GLENMONT",0,,RRED_12,9410583,110
RED,50_R,9410720_20454,"GLENMONT",0,,RRED_12,9410720,111
RED,50_R,9410776_20454,"GLENMONT",0,,RRED_12,9410776,1132
RED,50_R,9410650_20454,"GLENMONT",0,,RRED_12,9410650,114
RED,50_R,9410685_20454,"GLENMONT",0,,RRED_12,9410685,1127
RED,50_R,9410721_20454,"GLENMONT",0,,RRED_12,9410721,115
RED,50_R,9410498_20454,"GLENMONT",0,,RRED_12,9410498,116
RED,50_R,9410773_20454,"GLENMONT",0,,RRED_12,9410773,117
RED,50_R,9410545_20454,"GLENMONT",0,,RRED_12,9410545,118
RED,50_R,9410731_20454,"GLENMONT",0,,RRED_12,9410731,1128
RED,50_R,9410544_20454,"GLENMONT",0,,RRED_12,9410544,120
RED,50_R,9410753_20454,"GLENMONT",0,,RRED_12,9410753,1130
RED,50_R,9410686_20454,"GLENMONT",0,,RRED_12,9410686,122
RED,50_R,9410651_20454,"GLENMONT",0,,RRED_12,9410651,1131
RED,50_R,9410612_20454,"GLENMONT",0,,RRED_12,9410612,1126
RED,50_R,9410777_20454,"GLENMONT",0,,RRED_12,9410777,124
RED,50_R,9410591_20454,"GLENMONT",0,,RRED_12,9410591,125
RED,50_R,9410540_20454,"GLENMONT",0,,RRED_12,9410540,102
RED,50_R,9410687_20454,"GLENMONT",0,,RRED_12,9410687,103
RED,50_R,9410778_20454,"GLENMONT",0,,RRED_12,9410778,104
RED,50_R,9410495_20454,"GLENMONT",0,,RRED_12,9410495,105
RED,50_R,9410494_20454,"GLENMONT",0,,RRED_12,9410494,106
RED,50_R,9410652_20454,"GLENMONT",0,,RRED_12,9410652,1129
RED,50_R,9410779_20454,"GLENMONT",0,,RRED_12,9410779,108
RED,50_R,9410611_20454,"GLENMONT",0,,RRED_12,9410611,110
RED,50_R,9410688_20454,"GLENMONT",0,,RRED_12,9410688,111
RED,50_R,9410557_20454,"GLENMONT",0,,RRED_12,9410557,1132
RED,50_R,9410780_20454,"GLENMONT",0,,RRED_12,9410780,114
RED,50_R,9410578_20454,"GLENMONT",0,,RRED_12,9410578,1127
RED,50_R,9410551_20454,"GLENMONT",0,,RRED_12,9410551,115
RED,50_R,9410750_20454,"GLENMONT",0,,RRED_12,9410750,116
RED,50_R,9410781_20454,"GLENMONT",0,,RRED_12,9410781,117
RED,50_R,9410604_20454,"GLENMONT",0,,RRED_12,9410604,118
RED,50_R,9410653_20454,"GLENMONT",0,,RRED_12,9410653,1128
RED,50_R,9410618_20454,"GLENMONT",0,,RRED_12,9410618,120
RED,50_R,9410782_20454,"GLENMONT",0,,RRED_12,9410782,1130
RED,50_R,9410554_20454,"GLENMONT",0,,RRED_12,9410554,122
RED,50_R,9410783_20454,"GLENMONT",0,,RRED_12,9410783,1126
RED,50_R,9410560_20454,"GLENMONT",0,,RRED_12,9410560,124
RED,50_R,9410478_20454,"GLENMONT",0,,RRED_12,9410478,102
RED,50_R,9410579_20454,"GLENMONT",0,,RRED_12,9410579,104
RED,50_R,9410654_20454,"GLENMONT",0,,RRED_12,9410654,105
RED,50_R,9410617_20454,"GLENMONT",0,,RRED_12,9410617,1129
RED,50_R,9410559_20454,"GLENMONT",0,,RRED_12,9410559,110
RED,50_R,9410555_20454,"GLENMONT",0,,RRED_12,9410555,111
RED,50_R,9410561_20454,"GLENMONT",0,,RRED_12,9410561,1127
RED,50_R,9410567_20454,"GLENMONT",0,,RRED_12,9410567,116
RED,50_R,9410639_20454,"GLENMONT",0,,RRED_12,9410639,117
RED,50_R,9410539_20454,"GLENMONT",0,,RRED_12,9410539,1128
RED,50_R,9410928_20454,"GLENMONT",0,,RRED_13,9410928,119
RED,44_R,9411476_20454,"SHADY GROVE",1,,RRED_14,9411476,122
RED,44_R,9411488_20454,"SHADY GROVE",1,,RRED_14,9411488,123
RED,44_R,9411474_20454,"SHADY GROVE",1,,RRED_14,9411474,124
RED,44_R,9411499_20454,"SHADY GROVE",1,,RRED_14,9411499,125
RED,44_R,9411501_20454,"SHADY GROVE",1,,RRED_14,9411501,101
RED,44_R,9411493_20454,"SHADY GROVE",1,,RRED_14,9411493,102
RED,44_R,9411470_20454,"SHADY GROVE",1,,RRED_14,9411470,103
RED,44_R,9411482_20454,"SHADY GROVE",1,,RRED_14,9411482,104
RED,44_R,9411507_20454,"SHADY GROVE",1,,RRED_14,9411507,105
RED,44_R,9411529_20454,"SHADY GROVE",1,,RRED_14,9411529,106
RED,44_R,9411511_20454,"SHADY GROVE",1,,RRED_14,9411511,107
RED,44_R,9411508_20454,"SHADY GROVE",1,,RRED_14,9411508,108
RED,44_R,9411539_20454,"SHADY GROVE",1,,RRED_14,9411539,109
RED,44_R,9411528_20454,"SHADY GROVE",1,,RRED_14,9411528,110
RED,44_R,9411541_20454,"SHADY GROVE",1,,RRED_14,9411541,111
RED,44_R,9411809_20454,"SHADY GROVE",1,,RRED_14,9411809,113
RED,44_R,9411810_20454,"SHADY GROVE",1,,RRED_14,9411810,114
RED,44_R,9411811_20454,"SHADY GROVE",1,,RRED_14,9411811,115
RED,44_R,9411812_20454,"SHADY GROVE",1,,RRED_14,9411812,116
RED,44_R,9411813_20454,"SHADY GROVE",1,,RRED_14,9411813,117
RED,44_R,9411814_20454,"SHADY GROVE",1,,RRED_14,9411814,118
RED,44_R,9411796_20454,"SHADY GROVE",1,,RRED_14,9411796,119
RED,44_R,9411798_20454,"SHADY GROVE",1,,RRED_14,9411798,120
RED,44_R,9411797_20454,"SHADY GROVE",1,,RRED_14,9411797,121
RED,44_R,9411795_20454,"SHADY GROVE",1,,RRED_14,9411795,122
RED,44_R,9411506_20454,"SHADY GROVE",1,,RRED_14,9411506,123
RED,44_R,9411505_20454,"SHADY GROVE",1,,RRED_14,9411505,124
RED,44_R,9411530_20454,"SHADY GROVE",1,,RRED_14,9411530,125
RED,44_R,9411516_20454,"SHADY GROVE",1,,RRED_14,9411516,101
RED,44_R,9411543_20454,"SHADY GROVE",1,,RRED_14,9411543,102
RED,44_R,9411526_20454,"SHADY GROVE",1,,RRED_14,9411526,103
